Name,Category,Packaging,Recyclability,Components Used,Carbon_Footprints,Water_Usage_Liters,Sustainability_Score,Sustainability_Level,Sustainable_Alternative
Smart NAME_9548_LSI X5H,Furniture,Cardboard,Yes,Contains organic cotton and starch base,2.9594286975925126,74,80.91076279842714,Medium,Use bamboo-based chair
Urban NAME_9549_UAO CUT,Electronics,Bioplastic,Yes,Contains bioplastic and eco resin,1.4802321665578408,61,91.52330019232794,High,Adopt bioplastic materials
Plus NAME_9550_RA4 FCG,Food,Bioplastic,Yes,Contains steel and colorants,0.847099691675444,63,87.8987322381015,High,Adopt bioplastic materials
Eco NAME_9551_1H7 LQ5,Cosmetics,Metal,Yes,Contains glass and eco resin,1.8978548416158507,109,79.79195872691827,High,Switch to stainless steel components
Renew NAME_9552_UA0 TFV,Food,Plastic,No,Contains recycled wood and eco resin,5.5581593025132445,182,27.163460989132805,Low,Use bioplastic or glass packaging
Renew NAME_9553_EW3 HM8,Electronics,Fabric,Yes,Contains organic cotton and eco resin,2.9099316235015484,122,78.01666454542644,High,Use organic cotton or hemp fabrics
Prime NAME_9554_FD1 T0N,Furniture,Recyclable Paper Wrap,Yes,Contains steel and adhesives,3.2418980401560065,108,84.88816230969992,High,Use reclaimed wood table
Prime NAME_9555_MB7 MW1,Food,Fabric,Yes,Contains aluminium and adhesives,2.8687789823118583,129,80.33133423781442,High,Use organic cotton or hemp fabrics
Renew NAME_9556_04R 4AE,Electronics,Rubber,No,Contains hemp and adhesives,3.7266765385947167,149,35.27906325384559,Low,Replace with natural rubber
Smart NAME_9557_A4X X15,Electronics,Fabric,Yes,Contains bamboo and adhesives,2.2961236492517885,129,80.01316906219547,High,Use organic cotton or hemp fabrics
Lite NAME_9558_ELV 7P0,Cosmetics,Glass,Yes,Contains bioplastic and eco resin,1.408674757830837,57,88.41552450675779,High,Encourage glass refill systems
Craft NAME_9559_6BC DET,Food,Rubber,No,Contains bioplastic and adhesives,4.018562533138123,153,31.322511498988657,Low,Replace with natural rubber
Mini NAME_9560_J1I RM0,Food,Bamboo,Yes,Contains bamboo and adhesives,0.2680278688135278,28,97.25717136689684,High,Use bamboo-based sustainable design
Green NAME_9561_SI1 I59,Food,Bamboo,Yes,Contains bioplastic and eco resin,0.1667858059190783,29,94.15779232832531,High,Use bamboo-based sustainable design
Mini NAME_9562_C7L IT4,Electronics,Metal,Yes,Contains recycled wood and eco resin,2.488572320394595,94,81.4613926132512,High,Switch to stainless steel components
Urban NAME_9563_TBG XO7,Cosmetics,Fabric,Yes,Contains steel and colorants,2.235147146988087,118,80.35162194597413,High,Use organic cotton or hemp fabrics
Prime NAME_9564_PHG JGG,Electronics,Bamboo,Yes,Contains bamboo and minor additives,-0.0496398004004621,31,95.7497084385988,High,Use bamboo-based sustainable design
Craft NAME_9565_L3T ILU,Food,Bioplastic,Yes,Contains aluminium and binders,1.069637332377395,59,91.7732655632521,High,Adopt bioplastic materials
Craft NAME_9566_MZL 7AY,Cosmetics,Plastic,No,Contains hemp and minor additives,5.614561392546781,163,26.854547788948025,Low,Use bioplastic or glass packaging
Craft NAME_9567_8MR 6LL,Daily-use,Paper,Yes,Contains bamboo and colorants,0.934418693578992,54,92.92055412582336,High,Use recycled paper packaging
Urban NAME_9568_XCB Y43,Electronics,Rubber,No,Contains hemp and binders,4.462850118957105,153,31.61524588968769,Low,Replace with natural rubber
Craft NAME_9569_I4I Y6Q,Cosmetics,Fabric,Yes,Contains steel and eco resin,2.674247895536197,112,76.30657607267786,High,Use organic cotton or hemp fabrics
Mini NAME_9570_P8M XXK,Daily-use,Paper,Yes,Contains glass and minor additives,1.0767447077579757,46,91.34206684850818,High,Use recycled paper packaging
Green NAME_9571_3L2 1TF,Food,Fabric,Yes,Contains aluminium and eco resin,2.608467524646819,110,78.41997716424257,High,Use organic cotton or hemp fabrics
Green NAME_9572_LU5 38Q,Daily-use,Metal,Yes,Contains glass and adhesives,1.8236887859730788,90,79.74968723083296,High,Switch to stainless steel components
Green NAME_9573_QNJ HTX,Cosmetics,Plastic,No,Contains aluminium and binders,6.345283352926368,164,25.27947498136791,Low,Use bioplastic or glass packaging
Eco NAME_9574_5RS WWL,Daily-use,Paper,Yes,Contains bamboo and adhesives,0.9315605557184508,54,89.35722322139108,High,Use recycled paper packaging
Renew NAME_9575_NXE NCE,Furniture,Cardboard,Yes,Contains steel and binders,2.7099646056213085,73,84.63315618656735,Medium,Use bamboo-based chair
Green NAME_9576_CEW 210,Cosmetics,Rubber,No,Contains aluminium and starch base,4.049213267127355,158,36.88295592874596,Low,Replace with natural rubber
Renew NAME_9577_7LK 9IX,Daily-use,Fabric,Yes,Contains aluminium and minor additives,2.4340768456466977,119,75.78136057187875,High,Use organic cotton or hemp fabrics
Renew NAME_9578_X7K 2B2,Food,Bioplastic,Yes,Contains glass and starch base,0.9550296258964815,63,90.93005602544694,High,Adopt bioplastic materials
Prime NAME_9579_J4F W45,Food,Aluminum,Yes,Contains steel and eco resin,9.406801174889113,200,57.66932376924815,Medium,Promote closed-loop aluminum recycling
Prime NAME_9580_QGH 2BH,Electronics,Metal,Yes,Contains recycled wood and eco resin,2.017346886552506,93,78.96720640550954,High,Switch to stainless steel components
Mini NAME_9581_CN3 LXA,Furniture,Paper Wrap,Yes,Contains aluminium and eco resin,3.6856810052821456,123,78.73891986604892,Medium,Use bamboo-based bed
Mini NAME_9582_RNG 2Z6,Cosmetics,Rubber,No,Contains glass and colorants,3.798317830666404,164,35.89986660102126,Low,Replace with natural rubber
Lite NAME_9583_LS5 IDB,Furniture,Bioplastic Wrap,Yes,Contains glass and minor additives,2.225462749067149,75,92.78961743450084,High,Use recycled wood shelf
Eco NAME_9584_HE1 4QO,Furniture,Plastic Film,No,Contains hemp and binders,5.388899924875855,197,45.43183149735952,Low,Use organic fabric sofa
Mini NAME_9585_LYX G10,Daily-use,Rubber,No,Contains glass and eco resin,4.365445086197691,145,35.17666671820152,Low,Replace with natural rubber
Eco NAME_9586_TX8 OIO,Electronics,Metal,Yes,Contains bamboo and colorants,2.384165106298209,107,83.34691115466106,High,Switch to stainless steel components
Lite NAME_9587_KTW ZWJ,Daily-use,Plastic,No,Contains steel and minor additives,5.566905649528445,190,23.13455879099634,Low,Use bioplastic or glass packaging
Urban NAME_9588_LXZ NEK,Cosmetics,Plastic,No,Contains aluminium and binders,5.72354957926547,196,27.54273090807669,Low,Use bioplastic or glass packaging
Lite NAME_9589_6UA RH4,Electronics,Paper,Yes,Contains aluminium and binders,1.219234714058316,52,90.49498789891008,High,Use recycled paper packaging
Eco NAME_9590_XQ9 GBX,Electronics,Rubber,No,Contains steel and colorants,3.948186647641173,136,33.525620258185555,Low,Replace with natural rubber
Prime NAME_9591_KSS SJS,Food,Glass,Yes,Contains aluminium and starch base,1.1184988809629952,54,85.28842134530402,High,Encourage glass refill systems
Renew NAME_9592_CK5 XH0,Cosmetics,Bamboo,Yes,Contains bioplastic and eco resin,0.7686461932998827,31,96.80140791297694,High,Use bamboo-based sustainable design
Plus NAME_9593_DSU HOJ,Furniture,Bioplastic Wrap,Yes,Contains aluminium and starch base,2.28521867979193,73,88.85641948857658,High,Use recycled wood shelf
Mini NAME_9594_WS3 ZZM,Electronics,Rubber,No,Contains organic cotton and eco resin,4.335532159829093,158,31.87834183424836,Low,Replace with natural rubber
Eco NAME_9595_SWI 96Y,Furniture,Cardboard,Yes,Contains hemp and colorants,2.010845639516444,78,79.7344101000088,Medium,Use bamboo-based chair
Mini NAME_9596_DMK RWP,Electronics,Metal,Yes,Contains aluminium and binders,1.8950785414742204,92,77.82343022781369,High,Switch to stainless steel components
Urban NAME_9597_EXG FLM,Electronics,Rubber,No,Contains steel and starch base,4.490511403014358,149,34.09828677994359,Low,Replace with natural rubber
Plus NAME_9598_7TX 0RA,Electronics,Rubber,No,Contains aluminium and starch base,3.6329210871932895,137,34.14351540099346,Low,Replace with natural rubber
Craft NAME_9599_C3I Z4Z,Electronics,Plastic,No,Contains glass and adhesives,6.373130397739022,178,23.146052570359124,Low,Use bioplastic or glass packaging
Eco NAME_9600_0EP IEK,Food,Glass,Yes,Contains recycled wood and eco resin,1.165594614178526,60,86.2330618892141,High,Encourage glass refill systems
Lite NAME_9601_MSQ DHD,Furniture,Plastic Film,No,Contains steel and eco resin,5.00336406050409,193,42.25709703285504,Low,Use organic fabric sofa
Plus NAME_9602_WDG XAO,Electronics,Glass,Yes,Contains aluminium and starch base,0.7882701746247955,56,87.61845407387574,High,Encourage glass refill systems
Prime NAME_9603_XJC D3Q,Cosmetics,Fabric,Yes,Contains bioplastic and starch base,2.055858624691221,114,79.50531480417925,High,Use organic cotton or hemp fabrics
Renew NAME_9604_P16 ME8,Food,Fabric,Yes,Contains bioplastic and adhesives,2.304908707399279,118,80.4040933161473,High,Use organic cotton or hemp fabrics
Smart NAME_9605_VMY S04,Electronics,Bioplastic,Yes,Contains bioplastic and starch base,1.394907408702628,62,87.80014587577759,High,Adopt bioplastic materials
Lite NAME_9606_WD6 Y5E,Furniture,Recyclable Paper Wrap,Yes,Contains steel and adhesives,3.2418980401560065,108,84.88816230969992,High,Use reclaimed wood table
Mini NAME_9607_2Y9 VYD,Food,Rubber,No,Contains bamboo and minor additives,4.4463489317059794,143,37.142756608473896,Low,Replace with natural rubber
Green NAME_9608_YF6 EN7,Food,Plastic,No,Contains glass and colorants,5.737247568617369,164,25.873093295745647,Low,Use bioplastic or glass packaging
Eco NAME_9609_JPR 5DF,Daily-use,Bamboo,Yes,Contains recycled wood and binders,0.3703119987700871,30,94.79489994596337,High,Use bamboo-based sustainable design
Craft NAME_9610_JND CT3,Electronics,Metal,Yes,Contains bioplastic and adhesives,2.2230620828427616,99,78.53273224477402,High,Switch to stainless steel components
Prime NAME_9611_CM8 XMN,Electronics,Glass,Yes,Contains hemp and binders,1.1317514148718342,60,85.27047145172186,High,Encourage glass refill systems
Renew NAME_9612_E8X 0Z9,Daily-use,Rubber,No,Contains steel and adhesives,4.331551972121886,141,33.932678974944466,Low,Replace with natural rubber
Prime NAME_9613_FEA TXU,Electronics,Bamboo,Yes,Contains bioplastic and minor additives,0.0054438785630716,30,97.03244380406748,High,Use bamboo-based sustainable design
Eco NAME_9614_UJM WQZ,Cosmetics,Bamboo,Yes,Contains steel and colorants,0.6284867531394054,28,92.44656515819054,High,Use bamboo-based sustainable design
Lite NAME_9615_BX5 H23,Electronics,Paper,Yes,Contains organic cotton and colorants,1.052829754395079,45,89.23470102397195,High,Use recycled paper packaging
Lite NAME_9616_XXJ YC2,Daily-use,Fabric,Yes,Contains glass and eco resin,2.041973642384234,123,76.52751493939944,High,Use organic cotton or hemp fabrics
Renew NAME_9617_4P1 2EN,Food,Plastic,No,Contains organic cotton and minor additives,5.980078051915734,164,26.451384636141565,Low,Use bioplastic or glass packaging
Green NAME_9618_PJI X0D,Electronics,Metal,Yes,Contains bioplastic and adhesives,2.3460038118750948,99,78.65798863214879,High,Switch to stainless steel components
Eco NAME_9619_R0X DKB,Cosmetics,Bioplastic,Yes,Contains recycled wood and eco resin,1.3728633776658965,61,88.40774095808612,High,Adopt bioplastic materials
Prime NAME_9620_KSI LBI,Electronics,Fabric,Yes,Contains aluminium and minor additives,2.000909474291296,117,77.46166040316373,High,Use organic cotton or hemp fabrics
Lite NAME_9621_XQF OFT,Cosmetics,Aluminum,Yes,Contains recycled wood and colorants,8.933010601307792,190,58.75046194512319,Medium,Promote closed-loop aluminum recycling
Plus NAME_9622_WK9 AE3,Daily-use,Paper,Yes,Contains organic cotton and adhesives,0.8468909277578215,48,87.75459296644324,High,Use recycled paper packaging
Lite NAME_9623_3LZ AZ1,Electronics,Fabric,Yes,Contains steel and binders,2.658773286089663,112,76.81303906348413,High,Use organic cotton or hemp fabrics
Craft NAME_9624_JEC LYS,Electronics,Paper,Yes,Contains organic cotton and eco resin,0.6498047977590654,48,92.8049845659324,High,Use recycled paper packaging
Lite NAME_9625_N4S 6UT,Furniture,Paper Wrap,Yes,Contains bamboo and colorants,4.05064700935509,129,78.21694740998466,Medium,Use bamboo-based bed
Plus NAME_9626_KYV L71,Daily-use,Bioplastic,Yes,Contains glass and colorants,1.1695739159779437,55,90.7469010974882,High,Adopt bioplastic materials
Lite NAME_9627_3EY 3KA,Food,Fabric,Yes,Contains bioplastic and adhesives,2.0410860510677886,109,80.9906803044396,High,Use organic cotton or hemp fabrics
Eco NAME_9628_64T X2J,Daily-use,Rubber,No,Contains hemp and binders,4.047602861757712,149,31.639951741609018,Low,Replace with natural rubber
Plus NAME_9629_MF3 SDJ,Cosmetics,Metal,Yes,Contains steel and binders,1.857174646963685,103,82.00815811725089,High,Switch to stainless steel components
Urban NAME_9630_5QH 36U,Daily-use,Bioplastic,Yes,Contains glass and starch base,0.5293697884040026,64,88.46081329875945,High,Adopt bioplastic materials
Craft NAME_9631_AES E97,Furniture,Bioplastic Wrap,Yes,Contains organic cotton and colorants,2.200910211147593,70,91.88978694143846,High,Use recycled wood shelf
Plus NAME_9632_CFU T0F,Food,Bamboo,Yes,Contains recycled wood and binders,0.3726360848200047,28,92.472399807154,High,Use bamboo-based sustainable design
Lite NAME_9633_J85 LIF,Furniture,Bioplastic Wrap,Yes,Contains bioplastic and adhesives,1.6703152828244805,66,87.39038811796607,High,Use recycled wood shelf
Eco NAME_9634_6VX 0BP,Electronics,Glass,Yes,Contains recycled wood and starch base,1.6462650122878366,64,87.651015175475,High,Encourage glass refill systems
Renew NAME_9635_DSK 30K,Furniture,Recyclable Paper Wrap,Yes,Contains steel and eco resin,3.193750753776001,96,87.01190633311218,High,Use reclaimed wood table
Smart NAME_9636_7OF 571,Furniture,Cardboard,Yes,Contains hemp and colorants,2.924101025154147,76,80.58222548761505,Medium,Use bamboo-based chair
Plus NAME_9637_L1I 5UL,Electronics,Fabric,Yes,Contains bioplastic and eco resin,2.4342709050340305,129,80.47071805092318,High,Use organic cotton or hemp fabrics
Urban NAME_9638_8OV A8I,Daily-use,Plastic,No,Contains bioplastic and binders,5.994703283287009,165,26.940559538023532,Low,Use bioplastic or glass packaging
Urban NAME_9639_9OH UPK,Cosmetics,Plastic,No,Contains steel and minor additives,5.640698700893505,194,22.718468006424715,Low,Use bioplastic or glass packaging
Smart NAME_9640_TQR I0R,Electronics,Glass,Yes,Contains bamboo and minor additives,0.7367440175605942,56,85.93717232412864,High,Encourage glass refill systems
Eco NAME_9641_IKH QF7,Food,Bioplastic,Yes,Contains organic cotton and colorants,1.0653106023756906,65,86.58971359948463,High,Adopt bioplastic materials
Eco NAME_9642_1SP R6U,Cosmetics,Plastic,No,Contains bamboo and binders,6.297745133987269,177,24.666894885837408,Low,Use bioplastic or glass packaging
Lite NAME_9643_G35 76O,Daily-use,Bioplastic,Yes,Contains bamboo and colorants,1.2211898018690786,55,87.21814058728927,High,Adopt bioplastic materials
Urban NAME_9644_LA8 DWU,Cosmetics,Bamboo,Yes,Contains bioplastic and colorants,0.0985612349160665,27,91.91146943416304,High,Use bamboo-based sustainable design
Eco NAME_9645_9RV 908,Food,Fabric,Yes,Contains glass and eco resin,2.5824764229675425,113,81.64122931317733,High,Use organic cotton or hemp fabrics
Craft NAME_9646_K47 7KA,Food,Fabric,Yes,Contains recycled wood and binders,2.120437216805238,131,80.3096740636102,High,Use organic cotton or hemp fabrics
Lite NAME_9647_SFW ESR,Furniture,Recyclable Paper Wrap,Yes,Contains steel and binders,2.51144939226866,106,85.65989939160195,High,Use reclaimed wood table
Craft NAME_9648_WPC HG4,Food,Glass,Yes,Contains steel and eco resin,1.1389725172412342,64,85.98467570456023,High,Encourage glass refill systems
Plus NAME_9649_AEI O8B,Electronics,Bamboo,Yes,Contains organic cotton and adhesives,0.3455484003273677,31,97.36653841543104,High,Use bamboo-based sustainable design
Craft NAME_9650_HWA 44A,Electronics,Plastic,No,Contains bamboo and eco resin,5.828225931730077,168,28.47309308078445,Low,Use bioplastic or glass packaging
Plus NAME_9651_XQA O78,Cosmetics,Bamboo,Yes,Contains steel and colorants,0.530049969592995,32,97.29409011031144,High,Use bamboo-based sustainable design
Mini NAME_9652_581 A3I,Food,Plastic,No,Contains aluminium and starch base,6.158238584227848,188,25.587047665397897,Low,Use bioplastic or glass packaging
Craft NAME_9653_EKB LRY,Daily-use,Metal,Yes,Contains steel and colorants,1.9449577671662184,99,77.6475666129965,High,Switch to stainless steel components
Eco NAME_9654_L40 GCJ,Daily-use,Rubber,No,Contains organic cotton and colorants,3.709644333915757,160,31.90926552937826,Low,Replace with natural rubber
Smart NAME_9655_N8M S4O,Food,Metal,Yes,Contains steel and starch base,1.912630459815452,103,80.66683043483037,High,Switch to stainless steel components
Lite NAME_9656_WV2 UDW,Food,Bamboo,Yes,Contains bioplastic and adhesives,0.3924668210639502,31,92.5350139314778,High,Use bamboo-based sustainable design
Lite NAME_9657_NDS 4E7,Cosmetics,Glass,Yes,Contains bamboo and adhesives,1.5318511930174932,54,89.03070303449523,High,Encourage glass refill systems
Craft NAME_9658_22L B62,Electronics,Bioplastic,Yes,Contains steel and binders,1.0787345829591797,65,87.4349794335057,High,Adopt bioplastic materials
